,platformId,gameId,champion,queue,season,timestamp,role,lane
4,KR,4437764082,133,420,13,1591715071236,SOLO,TOP
0,KR,4459293400,223,420,13,1592639988447,DUO_SUPPORT,BOTTOM
1,KR,4456533879,875,420,13,1592538899421,DUO_SUPPORT,BOTTOM
2,KR,4456479757,432,420,13,1592536202782,DUO_SUPPORT,BOTTOM
3,KR,4456291663,43,420,13,1592500096594,NONE,JUNGLE
4,KR,4456108931,875,420,13,1592497842360,DUO_SUPPORT,BOTTOM
0,KR,4461477159,62,420,13,1592726862047,DUO_SUPPORT,NONE
1,KR,4461304581,104,420,13,1592722738205,NONE,JUNGLE
2,KR,4461238796,245,420,13,1592721423788,DUO_SUPPORT,NONE
3,KR,4460649789,421,420,13,1592679154105,NONE,JUNGLE
4,KR,4460686682,203,420,13,1592677003657,NONE,JUNGLE
0,KR,4461977386,89,440,13,1592733426898,DUO_SUPPORT,MID
1,KR,4461926244,111,440,13,1592732895792,DUO,NONE
2,KR,4461768477,57,440,13,1592730272247,DUO_CARRY,BOTTOM
3,KR,4461830902,53,440,13,1592728044471,DUO_SUPPORT,NONE
4,KR,4461483829,43,440,13,1592725906124,DUO_SUPPORT,BOTTOM
0,KR,4461131080,39,420,13,1592715585061,DUO,MID
1,KR,4460656902,875,420,13,1592677063628,DUO_SUPPORT,NONE
2,KR,4460651742,238,420,13,1592674100624,DUO_SUPPORT,NONE
3,KR,4460479909,3,420,13,1592669528010,SOLO,MID
4,KR,4460414120,64,420,13,1592667387878,NONE,JUNGLE
0,KR,4450892666,68,420,13,1592248414021,SOLO,MID
1,KR,4450891356,68,420,13,1592246638063,SOLO,MID
2,KR,4450840395,68,420,13,1592243511133,NONE,JUNGLE
3,KR,4448956463,68,420,13,1592155860450,DUO_SUPPORT,NONE
4,KR,4446389433,68,420,13,1592069395273,SOLO,MID
0,KR,4462048919,429,420,13,1592737076704,DUO_CARRY,BOTTOM
1,KR,4460479909,22,420,13,1592669528010,DUO_CARRY,BOTTOM
2,KR,4460480394,429,420,13,1592666497586,DUO_CARRY,BOTTOM
3,KR,4460248049,523,420,13,1592663459906,DUO_CARRY,BOTTOM
4,KR,4459829680,523,420,13,1592660639550,DUO_CARRY,BOTTOM
0,KR,4462329292,105,420,13,1592746051130,SOLO,MID
1,KR,4462353058,105,420,13,1592744292547,DUO_SUPPORT,NONE
2,KR,4462216913,105,420,13,1592742404418,SOLO,TOP
3,KR,4462178240,105,420,13,1592739957577,DUO,MID
4,KR,4461295035,105,420,13,1592720435088,SOLO,MID
0,KR,4461526289,421,420,13,1592726629016,DUO_SUPPORT,NONE
1,KR,4460711335,58,420,13,1592680369217,SOLO,TOP
2,KR,4460678232,62,420,13,1592678026907,NONE,JUNGLE
3,KR,4460686198,62,420,13,1592676711898,DUO_SUPPORT,NONE
4,KR,4460612624,58,420,13,1592674313179,DUO_SUPPORT,NONE
0,KR,4461964136,74,420,13,1592732243716,SOLO,MID
1,KR,4459408541,74,420,13,1592647792926,SOLO,MID
2,KR,4457742930,74,420,13,1592574453526,NONE,JUNGLE
3,KR,4455923491,74,420,13,1592488351109,SOLO,MID
4,KR,4453456038,74,420,13,1592386349398,DUO,TOP
0,KR,4458980830,429,420,13,1592628976541,DUO_CARRY,BOTTOM
1,KR,4450765669,523,420,13,1592240213086,DUO_CARRY,BOTTOM
2,KR,4450722492,523,420,13,1592237824922,DUO_CARRY,BOTTOM
3,KR,4450634786,236,420,13,1592234562051,SOLO,MID
4,KR,4450428509,145,420,13,1592232181732,DUO_CARRY,BOTTOM
0,KR,4460543423,81,430,13,1592670552874,NONE,JUNGLE
1,KR,4460408053,64,430,13,1592668243243,NONE,JUNGLE
2,KR,4459737506,76,420,13,1592657503099,DUO_SUPPORT,NONE
3,KR,4459679211,64,420,13,1592655139010,NONE,JUNGLE
4,KR,4458198648,76,420,13,1592591302101,NONE,JUNGLE
0,KR,4460665174,89,420,13,1592675968162,DUO_SUPPORT,BOTTOM
1,KR,4460671998,89,420,13,1592674262667,DUO_SUPPORT,NONE
2,KR,4460587655,412,420,13,1592672300909,DUO_SUPPORT,BOTTOM
3,KR,4460592551,54,420,13,1592670552699,SOLO,TOP
4,KR,4460497157,412,420,13,1592668604646,DUO_SUPPORT,BOTTOM
0,KR,4456936019,245,420,13,1592558589216,NONE,JUNGLE
1,KR,4456951938,76,420,13,1592556914661,DUO_SUPPORT,NONE
2,KR,4455142521,517,420,13,1592470841038,NONE,JUNGLE
3,KR,4455034271,76,420,13,1592466836655,NONE,JUNGLE
4,KR,4451321022,76,420,13,1592290762630,DUO_SUPPORT,NONE
0,KR,4462328569,110,420,13,1592745798537,DUO_CARRY,BOTTOM
1,KR,4462305219,145,420,13,1592744440279,DUO_SUPPORT,NONE
2,KR,4462287437,81,420,13,1592742700445,DUO_CARRY,BOTTOM
3,KR,4462210448,429,420,13,1592740532793,SOLO,MID
4,KR,4461246316,523,420,13,1592720618102,DUO_CARRY,BOTTOM
0,KR,4460927107,62,420,13,1592709523056,SOLO,TOP
1,KR,4460539439,62,420,13,1592672950389,SOLO,TOP
2,KR,4460570522,106,420,13,1592669722763,DUO,TOP
3,KR,4460423557,106,420,13,1592667308798,NONE,JUNGLE
4,KR,4458437583,106,420,13,1592622749083,SOLO,TOP
0,KR,4462383086,106,420,13,1592744347564,NONE,JUNGLE
1,KR,4462232179,39,420,13,1592741097759,DUO,MID
2,KR,4462134647,3,420,13,1592738846083,DUO_SUPPORT,MID
3,KR,4462101236,39,420,13,1592737360133,DUO,NONE
4,KR,4462014050,164,420,13,1592735421479,DUO,MID
0,KR,4455348635,111,420,13,1592480885423,DUO_SUPPORT,BOTTOM
1,KR,4455299069,875,420,13,1592477696814,DUO_SUPPORT,BOTTOM
2,KR,4455103848,412,420,13,1592471168508,DUO_SUPPORT,BOTTOM
3,KR,4455078868,111,420,13,1592469238710,DUO_SUPPORT,NONE
4,KR,4455012650,145,420,13,1592465968599,DUO_CARRY,BOTTOM
0,KR,4457944852,84,420,13,1592580673555,DUO_SUPPORT,NONE
1,KR,4457816905,61,420,13,1592578155174,DUO_SUPPORT,NONE
2,KR,4457870186,134,420,13,1592576547270,SOLO,MID
3,KR,4455329354,142,420,13,1592481094883,SOLO,MID
4,KR,4453364289,131,420,13,1592381199774,DUO_SUPPORT,NONE
0,KR,4461240237,27,420,13,1592718757154,DUO_SUPPORT,NONE
1,KR,4460545936,27,420,13,1592671642697,DUO_SUPPORT,NONE
2,KR,4460560722,27,420,13,1592669766391,SOLO,TOP
3,KR,4459170411,27,420,13,1592635841218,DUO_SUPPORT,NONE
4,KR,4456650606,27,420,13,1592543035639,SOLO,TOP
0,KR,4443510748,114,420,13,1591967219750,SOLO,TOP
1,KR,4443361500,114,420,13,1591964770142,SOLO,TOP
2,KR,4442958780,114,420,13,1591961185058,SOLO,TOP
3,KR,4442951801,114,420,13,1591958860658,DUO_CARRY,TOP
4,KR,4442873053,114,420,13,1591955692862,DUO,NONE
0,KR,4461017295,81,420,13,1592713973246,SOLO,BOTTOM
1,KR,4460326283,145,420,13,1592665393064,DUO,NONE
2,KR,4460237511,76,420,13,1592663300729,DUO_SUPPORT,NONE
3,KR,4458931195,203,420,13,1592629061821,NONE,JUNGLE
4,KR,4458616430,76,420,13,1592626869349,DUO_SUPPORT,NONE
0,KR,4457427835,39,420,13,1592566917349,DUO_SUPPORT,NONE
1,KR,4457491460,69,420,13,1592564931837,NONE,JUNGLE
2,KR,4457247878,523,420,13,1592563453860,DUO_SUPPORT,NONE
3,KR,4456670000,245,420,13,1592547632733,NONE,JUNGLE
4,KR,4456625143,141,420,13,1592545180598,SOLO,TOP
0,KR,4460609110,157,420,13,1592677687193,DUO_CARRY,BOTTOM
1,KR,4460615179,157,420,13,1592675657046,DUO_SUPPORT,NONE
2,KR,4460589397,157,420,13,1592673039120,SOLO,MID
3,KR,4458060196,157,420,13,1592582416895,DUO_SUPPORT,NONE
4,KR,4456370478,157,420,13,1592508213959,SOLO,MID
0,KR,4452156972,64,450,13,1592313291530,DUO_SUPPORT,NONE
1,KR,4451247005,80,420,13,1592289180585,DUO_SUPPORT,NONE
2,KR,4449752247,38,450,13,1592213558971,DUO_SUPPORT,NONE
3,KR,4448621703,120,430,13,1592145326993,NONE,JUNGLE
4,KR,4445828974,80,420,13,1592054436748,SOLO,MID
0,KR,4460250031,60,420,13,1592661162388,NONE,JUNGLE
1,KR,4459850995,58,420,13,1592658451218,DUO,MID
2,KR,4459752912,64,420,13,1592656217532,NONE,JUNGLE
3,KR,4459607364,64,420,13,1592654052063,NONE,JUNGLE
4,KR,4459518493,421,420,13,1592651605073,NONE,JUNGLE
0,KR,4458241833,81,420,13,1592593563938,DUO_CARRY,BOTTOM
1,KR,4458158567,22,420,13,1592590840841,NONE,JUNGLE
2,KR,4458145723,429,420,13,1592589033984,DUO_CARRY,BOTTOM
3,KR,4458171526,81,420,13,1592586992861,DUO_CARRY,BOTTOM
4,KR,4458019411,81,420,13,1592585596120,DUO_SUPPORT,NONE
0,KR,4444231593,81,420,13,1592003671719,DUO_SUPPORT,NONE
1,KR,4444159811,21,420,13,1592000523764,DUO_CARRY,BOTTOM
2,KR,4444128906,145,420,13,1591998156044,DUO_CARRY,BOTTOM
3,KR,4444157370,235,420,13,1591995334231,DUO_SUPPORT,BOTTOM
4,KR,4444174734,236,420,13,1591991492177,DUO_CARRY,BOTTOM
0,KR,4462308377,22,420,13,1592745353634,DUO,BOTTOM
1,KR,4462278005,81,420,13,1592742785414,DUO_CARRY,BOTTOM
2,KR,4462251280,22,420,13,1592740804746,DUO_CARRY,BOTTOM
3,KR,4462102316,145,420,13,1592737739823,DUO_CARRY,BOTTOM
4,KR,4462004380,67,420,13,1592735169548,DUO_CARRY,BOTTOM
0,KR,4461763591,58,420,13,1592728691632,SOLO,TOP
1,KR,4461447846,266,420,13,1592726965414,SOLO,MID
2,KR,4461339605,24,420,13,1592724664476,DUO,MID
3,KR,4461370577,58,420,13,1592722009292,DUO,NONE
4,KR,4461225547,106,420,13,1592720385197,DUO_SUPPORT,NONE
0,KR,4457292282,7,420,13,1592561371675,SOLO,MID
1,KR,4456948091,39,420,13,1592559433750,DUO_SUPPORT,NONE
2,KR,4456895087,39,420,13,1592554287601,SOLO,MID
3,KR,4455906140,875,420,13,1592489015712,SOLO,MID
4,KR,4455271919,875,420,13,1592474919577,SOLO,MID
0,KR,4461228296,4,420,13,1592721218858,DUO,MID
1,KR,4461240237,518,420,13,1592718757154,DUO_SUPPORT,NONE
2,KR,4461194388,80,420,13,1592716891179,SOLO,MID
3,KR,4461089190,126,420,13,1592715009451,SOLO,TOP
4,KR,4461054217,3,420,13,1592712924394,SOLO,MID
0,KR,4462157684,80,420,13,1592739747563,SOLO,MID
1,KR,4460317282,39,420,13,1592665519312,DUO,MID
2,KR,4459711296,134,420,13,1592655553029,SOLO,MID
3,KR,4459549979,134,420,13,1592652172045,SOLO,MID
4,KR,4459592611,134,420,13,1592649946865,SOLO,MID
0,KR,4462491106,81,420,13,1592746817421,DUO_CARRY,BOTTOM
1,KR,4462278005,412,420,13,1592742785414,DUO_SUPPORT,BOTTOM
2,KR,4462210448,22,420,13,1592740532793,DUO_CARRY,BOTTOM
3,KR,4461336766,523,420,13,1592723788185,SOLO,BOTTOM
4,KR,4461370576,81,420,13,1592721993007,DUO,NONE
0,KR,4440133177,245,420,13,1591810946104,NONE,JUNGLE
1,KR,4440019630,517,420,13,1591808618891,NONE,JUNGLE
2,KR,4440036656,203,420,13,1591806846750,NONE,JUNGLE
3,KR,4440014342,76,420,13,1591805657242,DUO_SUPPORT,NONE
4,KR,4440010454,43,420,13,1591803836806,DUO_SUPPORT,BOTTOM
0,KR,4458198648,41,420,13,1592591302101,SOLO,TOP
1,KR,4458176191,41,420,13,1592589444287,SOLO,TOP
2,KR,4456982187,133,420,13,1592557190036,SOLO,TOP
3,KR,4455910646,133,420,13,1592487430890,DUO,NONE
4,KR,4455801390,133,420,13,1592484723439,SOLO,TOP
0,KR,4461955390,96,450,13,1592732542684,DUO_SUPPORT,MID
1,KR,4461447846,16,420,13,1592726965414,DUO_SUPPORT,BOTTOM
2,KR,4460746020,117,420,13,1592687515037,DUO_SUPPORT,BOTTOM
3,KR,4460755135,43,430,13,1592685752318,DUO_SUPPORT,BOTTOM
4,KR,4459573887,43,430,13,1592650124298,DUO_SUPPORT,NONE
0,KR,4460723050,117,420,13,1592682330371,DUO_SUPPORT,BOTTOM
1,KR,4460711335,81,420,13,1592680369217,DUO_CARRY,BOTTOM
2,KR,4460659183,202,420,13,1592678730641,DUO,NONE
3,KR,4452573889,111,420,13,1592334706634,DUO_SUPPORT,BOTTOM
4,KR,4452541999,111,420,13,1592331474332,SOLO,BOTTOM
0,KR,4462346686,126,420,13,1592745338801,SOLO,TOP
1,KR,4462106615,266,420,13,1592739049874,DUO,NONE
2,KR,4462060306,516,420,13,1592734328609,SOLO,TOP
3,KR,4460550262,875,420,13,1592669541118,DUO_SUPPORT,NONE
4,KR,4460342083,39,420,13,1592664575938,DUO_SUPPORT,NONE
0,KR,4460492655,517,420,13,1592667237427,DUO,TOP
1,KR,4460352258,43,420,13,1592664649113,DUO_SUPPORT,BOTTOM
2,KR,4458107165,79,420,13,1592589439615,DUO_SUPPORT,NONE
3,KR,4458019411,9,420,13,1592585596120,DUO_SUPPORT,NONE
4,KR,4458004113,429,420,13,1592583481383,DUO,TOP
0,KR,4462471963,245,440,13,1592746907533,DUO_SUPPORT,TOP
1,KR,4460728438,432,420,13,1592692412625,DUO_SUPPORT,BOTTOM
2,KR,4460777032,142,420,13,1592690119230,SOLO,MID
3,KR,4460755886,142,420,13,1592687305123,SOLO,MID
4,KR,4460774425,142,420,13,1592684870065,DUO,TOP
0,KR,4459547576,145,420,13,1592651396092,DUO_SUPPORT,NONE
1,KR,4459532903,875,420,13,1592649733147,DUO_SUPPORT,NONE
2,KR,4456277191,22,450,13,1592504266668,DUO_SUPPORT,NONE
3,KR,4454560924,157,420,13,1592416494806,SOLO,BOTTOM
4,KR,4454478623,429,420,13,1592414670887,DUO_CARRY,BOTTOM
0,KR,4462461473,245,420,13,1592746804093,NONE,JUNGLE
1,KR,4462227984,104,420,13,1592742742293,DUO_SUPPORT,NONE
2,KR,4462189103,104,420,13,1592740229282,DUO_SUPPORT,NONE
3,KR,4462130210,120,420,13,1592737452203,NONE,JUNGLE
4,KR,4461861754,120,420,13,1592728357305,NONE,JUNGLE
0,KR,4459215825,26,420,13,1592640460951,DUO_SUPPORT,BOTTOM
1,KR,4459240965,875,420,13,1592638998618,DUO_SUPPORT,NONE
2,KR,4459099635,43,420,13,1592635734457,DUO_SUPPORT,BOTTOM
3,KR,4459035745,111,420,13,1592634225084,DUO_SUPPORT,NONE
4,KR,4456053857,875,450,13,1592491647713,DUO_SUPPORT,NONE
0,KR,4462287437,142,420,13,1592742700445,SOLO,MID
1,KR,4460711335,142,420,13,1592680369217,SOLO,MID
2,KR,4460678232,3,420,13,1592678026907,SOLO,TOP
3,KR,4460612624,4,420,13,1592674313179,DUO_SUPPORT,NONE
4,KR,4460561097,134,420,13,1592669884978,SOLO,MID
0,KR,4460395427,104,420,13,1592665458161,DUO_SUPPORT,NONE
1,KR,4460225464,64,420,13,1592662666096,NONE,JUNGLE
2,KR,4459321541,245,420,13,1592642284858,NONE,JUNGLE
3,KR,4459205220,203,420,13,1592639952754,NONE,JUNGLE
4,KR,4459105117,245,420,13,1592636860766,NONE,JUNGLE
0,KR,4461950893,142,420,13,1592731191869,DUO,NONE
1,KR,4461861754,142,420,13,1592728357305,SOLO,MID
2,KR,4461474182,4,420,13,1592725929840,DUO_SUPPORT,NONE
3,KR,4461334774,4,420,13,1592723221044,SOLO,MID
4,KR,4461208144,4,420,13,1592720815212,DUO,MID
0,KR,4460880877,80,420,13,1592697547650,SOLO,MID
1,KR,4460748322,142,420,13,1592692752088,DUO,MID
2,KR,4460796979,13,420,13,1592690236823,SOLO,MID
3,KR,4460786184,13,420,13,1592688236625,SOLO,MID
4,KR,4460754668,13,420,13,1592685071335,SOLO,MID
0,KR,4459293400,62,420,13,1592639988447,SOLO,TOP
1,KR,4457955079,266,420,13,1592580752315,DUO_SUPPORT,NONE
2,KR,4457879213,3,420,13,1592579070605,DUO_SUPPORT,NONE
3,KR,4457890829,266,420,13,1592576849982,SOLO,TOP
4,KR,4457742930,266,420,13,1592574453526,SOLO,TOP
0,KR,4456217751,62,420,13,1592504124891,SOLO,TOP
1,KR,4454376704,57,420,13,1592408164117,SOLO,TOP
2,KR,4453137396,875,420,13,1592373960705,SOLO,TOP
3,KR,4451434563,106,420,13,1592296913521,SOLO,TOP
4,KR,4451430254,106,420,13,1592294965435,SOLO,TOP
0,KR,4461540766,3,420,13,1592725143059,DUO_SUPPORT,BOTTOM
1,KR,4460804068,246,450,13,1592699408443,DUO_SUPPORT,NONE
2,KR,4460871145,104,430,13,1592697743638,NONE,JUNGLE
3,KR,4458968103,79,420,13,1592631695637,SOLO,TOP
4,KR,4457537866,59,450,13,1592570002165,DUO_SUPPORT,NONE
0,KR,4460159173,48,420,13,1592663437890,NONE,JUNGLE
1,KR,4460191369,48,420,13,1592661441097,NONE,JUNGLE
2,KR,4459448016,48,420,13,1592648081083,DUO_SUPPORT,NONE
3,KR,4457728018,48,420,13,1592575835129,NONE,JUNGLE
4,KR,4456262621,64,420,13,1592500501741,NONE,JUNGLE
0,KR,4460626859,432,420,13,1592676810128,DUO_SUPPORT,BOTTOM
1,KR,4460673471,111,420,13,1592675036911,DUO_SUPPORT,BOTTOM
2,KR,4460598347,40,420,13,1592672662401,DUO_SUPPORT,BOTTOM
3,KR,4460592544,350,420,13,1592670545409,DUO_SUPPORT,NONE
4,KR,4460405978,432,420,13,1592667735703,DUO_SUPPORT,BOTTOM
0,KR,4455165035,105,420,13,1592471917465,SOLO,MID
1,KR,4455180180,105,420,13,1592469748591,SOLO,MID
2,KR,4455055219,105,420,13,1592467386042,SOLO,MID
3,KR,4454959416,105,420,13,1592464643417,SOLO,MID
4,KR,4454906017,105,420,13,1592462692103,DUO_SUPPORT,NONE
0,KR,4461103597,432,420,13,1592716018765,DUO_SUPPORT,MID
1,KR,4461046604,432,420,13,1592713900357,DUO_SUPPORT,BOTTOM
2,KR,4461042525,53,420,13,1592712195268,DUO_SUPPORT,BOTTOM
3,KR,4457243706,89,420,13,1592561825897,DUO_SUPPORT,BOTTOM
4,KR,4456959153,432,420,13,1592559919438,DUO_SUPPORT,BOTTOM
0,KR,4460710032,412,420,13,1592679154071,DUO_SUPPORT,BOTTOM
1,KR,4458437583,412,420,13,1592622749083,DUO_SUPPORT,BOTTOM
2,KR,4457720960,81,430,13,1592573809953,DUO_CARRY,BOTTOM
3,KR,4457278695,81,450,13,1592563629750,DUO,MID
4,KR,4457161915,875,450,13,1592560650762,DUO_SUPPORT,TOP
0,KR,4456100043,120,420,13,1592493792499,NONE,JUNGLE
1,KR,4456080719,57,420,13,1592490706390,DUO_SUPPORT,BOTTOM
2,KR,4455934260,120,420,13,1592488635256,SOLO,TOP
3,KR,4455825380,120,420,13,1592485991789,SOLO,TOP
4,KR,4455484010,120,420,13,1592482567113,SOLO,TOP
0,KR,4457885057,203,420,13,1592577910159,DUO_CARRY,BOTTOM
1,KR,4457709753,203,420,13,1592576181914,DUO_CARRY,BOTTOM
2,KR,4452247552,203,420,13,1592316035625,DUO_CARRY,BOTTOM
3,KR,4452159011,203,420,13,1592314013564,DUO_CARRY,BOTTOM
4,KR,4452102233,203,420,13,1592311612899,DUO,MID
0,KR,4450582229,114,420,13,1592233150462,SOLO,TOP
1,KR,4450480806,114,420,13,1592230061772,SOLO,TOP
2,KR,4450203560,24,420,13,1592227336987,SOLO,TOP
3,KR,4449929370,114,420,13,1592223083852,SOLO,TOP
4,KR,4449898425,114,420,13,1592220524918,SOLO,TOP
0,KR,4462397301,350,420,13,1592745653343,DUO_SUPPORT,NONE
1,KR,4460488897,412,420,13,1592669119879,DUO_SUPPORT,NONE
2,KR,4458029002,875,420,13,1592585638223,DUO_SUPPORT,NONE
3,KR,4458083854,3,420,13,1592583798788,DUO_SUPPORT,BOTTOM
4,KR,4457977894,235,420,13,1592581683121,DUO_SUPPORT,NONE
0,KR,4461808867,48,420,13,1592730516738,NONE,JUNGLE
1,KR,4460784212,64,420,13,1592684549731,NONE,JUNGLE
2,KR,4460782373,64,420,13,1592682050119,NONE,JUNGLE
3,KR,4460669894,111,420,13,1592679390384,DUO_SUPPORT,BOTTOM
4,KR,4459549979,421,420,13,1592652172045,NONE,JUNGLE
0,KR,4460626859,235,420,13,1592676810128,DUO_SUPPORT,BOTTOM
1,KR,4460287821,41,450,13,1592663422210,DUO_SUPPORT,MID
2,KR,4458126392,43,420,13,1592589239189,DUO_SUPPORT,BOTTOM
3,KR,4457409999,43,420,13,1592567506261,DUO_SUPPORT,BOTTOM
4,KR,4457206910,350,420,13,1592562986437,DUO_SUPPORT,MID
0,KR,4460643695,38,420,13,1592675038981,SOLO,MID
1,KR,4460564402,246,420,13,1592671092064,SOLO,MID
2,KR,4460371468,246,420,13,1592664437555,DUO,TOP
3,KR,4460261584,245,420,13,1592661608264,SOLO,MID
4,KR,4459874171,245,420,13,1592659389574,DUO_SUPPORT,NONE
0,KR,4462368881,236,450,13,1592745878531,DUO,MID
1,KR,4462323280,157,450,13,1592744138059,DUO_SUPPORT,TOP
2,KR,4462219946,111,450,13,1592743145269,DUO_SUPPORT,NONE
3,KR,4462233004,84,450,13,1592741198090,DUO_SUPPORT,TOP
4,KR,4462095972,64,450,13,1592736202774,SOLO,TOP
0,KR,4453520317,245,420,13,1592388177433,NONE,JUNGLE
1,KR,4453456038,106,420,13,1592386349398,DUO,TOP
2,KR,4453442470,203,420,13,1592384790383,DUO_SUPPORT,NONE
3,KR,4453347542,245,420,13,1592382630406,NONE,JUNGLE
4,KR,4453310714,245,420,13,1592379604979,NONE,JUNGLE
0,KR,4462329929,236,420,13,1592746237089,DUO_SUPPORT,NONE
1,KR,4462305219,238,420,13,1592744440279,DUO_SUPPORT,NONE
2,KR,4462227984,4,420,13,1592742742293,DUO_SUPPORT,NONE
3,KR,4462251280,39,420,13,1592740804746,SOLO,MID
4,KR,4462102897,157,420,13,1592737850345,DUO_CARRY,BOTTOM
0,KR,4461391776,238,420,13,1592722468926,NONE,JUNGLE
1,KR,4461217798,104,420,13,1592720993016,DUO_SUPPORT,NONE
2,KR,4461103597,126,420,13,1592716018765,SOLO,TOP
3,KR,4460248049,126,420,13,1592663459906,SOLO,TOP
4,KR,4460154837,114,420,13,1592662180006,DUO_SUPPORT,NONE
0,KR,4456100043,35,420,13,1592493792499,NONE,JUNGLE
1,KR,4455979204,35,420,13,1592490222040,NONE,JUNGLE
2,KR,4455921803,35,420,13,1592487847503,NONE,JUNGLE
3,KR,4455484010,35,420,13,1592482567113,NONE,JUNGLE
4,KR,4454479463,35,420,13,1592415341409,DUO_CARRY,BOTTOM
0,KR,4459881380,133,420,13,1592658688212,DUO_SUPPORT,NONE
1,KR,4459782149,133,420,13,1592656082256,DUO,BOTTOM
2,KR,4455820295,133,420,13,1592484498423,DUO_SUPPORT,NONE
3,KR,4455384704,133,420,13,1592479608807,SOLO,MID
4,KR,4451604140,133,420,13,1592305055442,SOLO,TOP
0,KR,4462137815,9,420,13,1592739806696,DUO_SUPPORT,BOTTOM
1,KR,4460703316,412,420,13,1592681370840,DUO_SUPPORT,BOTTOM
2,KR,4460626859,111,420,13,1592676810128,DUO_CARRY,BOTTOM
3,KR,4460660292,68,450,13,1592673264165,DUO_SUPPORT,TOP
4,KR,4458236676,111,420,13,1592601011358,DUO_SUPPORT,NONE
0,KR,4461342072,142,420,13,1592722368818,SOLO,MID
1,KR,4461046604,115,420,13,1592713900357,DUO,TOP
2,KR,4459683496,142,420,13,1592653397402,SOLO,MID
3,KR,4459383265,43,420,13,1592643109926,DUO,TOP
4,KR,4459293400,142,420,13,1592639988447,SOLO,MID
0,KR,4462232179,350,420,13,1592741097759,DUO_SUPPORT,BOTTOM
1,KR,4462046665,80,420,13,1592736354136,SOLO,BOTTOM
2,KR,4462050618,80,420,13,1592734380858,DUO_SUPPORT,BOTTOM
3,KR,4461994280,350,420,13,1592732475913,DUO_SUPPORT,NONE
4,KR,4461868320,350,420,13,1592730521181,DUO_SUPPORT,BOTTOM
0,KR,4461432172,245,420,13,1592724962752,DUO_SUPPORT,NONE
1,KR,4461391776,517,420,13,1592722468926,SOLO,MID
2,KR,4461213853,517,420,13,1592719770202,SOLO,MID
3,KR,4460663654,245,420,13,1592675086260,SOLO,MID
4,KR,4460551909,38,420,13,1592670188935,DUO_SUPPORT,NONE
0,KR,4460539439,523,420,13,1592672950389,DUO_CARRY,BOTTOM
1,KR,4453130065,145,420,13,1592370382175,SOLO,MID
2,KR,4452551436,429,420,13,1592331072940,DUO_CARRY,BOTTOM
3,KR,4452419042,523,420,13,1592327953967,DUO_CARRY,BOTTOM
4,KR,4452230112,429,420,13,1592313674599,DUO_CARRY,BOTTOM
0,KR,4451849819,432,420,13,1592310903907,DUO_SUPPORT,NONE
1,KR,4451871351,61,420,13,1592308561536,SOLO,MID
2,KR,4451646419,875,420,13,1592306232785,SOLO,MID
3,KR,4451680267,134,420,13,1592304524086,SOLO,MID
4,KR,4451528611,134,420,13,1592303037175,DUO_SUPPORT,NONE
0,KR,4462329929,157,420,13,1592746237089,DUO_SUPPORT,NONE
1,KR,4462230669,523,430,13,1592740556811,DUO_CARRY,BOTTOM
2,KR,4461795127,96,430,13,1592729251331,DUO,TOP
3,KR,4461841403,875,430,13,1592728089784,DUO_SUPPORT,NONE
4,KR,4461036028,7,430,13,1592713510158,DUO_SUPPORT,NONE
0,KR,4461269704,875,420,13,1592721732953,DUO_SUPPORT,NONE
1,KR,4460587655,432,420,13,1592672300909,DUO_SUPPORT,BOTTOM
2,KR,4460367438,432,420,13,1592665640957,DUO_SUPPORT,BOTTOM
3,KR,4460186744,235,420,13,1592662979331,SOLO,BOTTOM
4,KR,4460220717,432,420,13,1592661238060,DUO_SUPPORT,NONE
0,KR,4462443698,69,450,13,1592747272487,DUO,NONE
1,KR,4462308377,236,420,13,1592745353634,DUO_CARRY,BOTTOM
2,KR,4462266777,429,420,13,1592742477866,DUO_CARRY,BOTTOM
3,KR,4462137815,429,420,13,1592739806696,DUO_CARRY,BOTTOM
4,KR,4461994280,22,420,13,1592732475913,DUO,NONE
0,KR,4459291382,517,420,13,1592639384330,NONE,JUNGLE
1,KR,4456636221,104,420,13,1592545747122,NONE,JUNGLE
2,KR,4456650606,76,420,13,1592543035639,NONE,JUNGLE
3,KR,4456535446,421,420,13,1592539938601,NONE,JUNGLE
4,KR,4456590491,104,420,13,1592537055386,NONE,JUNGLE
0,KR,4462346686,555,420,13,1592745338801,DUO_SUPPORT,BOTTOM
1,KR,4459105120,875,420,13,1592636871995,DUO_SUPPORT,NONE
2,KR,4459046241,223,420,13,1592634420830,DUO_SUPPORT,BOTTOM
3,KR,4459030525,53,420,13,1592632447116,DUO_SUPPORT,BOTTOM
4,KR,4458160280,223,420,13,1592586273220,DUO_SUPPORT,BOTTOM
0,KR,4460570522,145,420,13,1592669722763,DUO_CARRY,BOTTOM
1,KR,4451559766,429,420,13,1592303794591,DUO_CARRY,BOTTOM
2,KR,4447707438,145,420,13,1592126560071,DUO_CARRY,BOTTOM
3,KR,4436921788,81,420,13,1591694089209,DUO_CARRY,BOTTOM
4,KR,4436799279,81,420,13,1591689401184,DUO_SUPPORT,NONE
0,KR,4460789650,246,420,13,1592695672931,DUO_SUPPORT,NONE
1,KR,4460758820,69,450,13,1592693726745,DUO_SUPPORT,TOP
2,KR,4454823146,246,420,13,1592455984334,DUO_SUPPORT,NONE
